"EB","LINK","OB","STEP","TASK","created_x","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype_x","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","reporter_y","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
0,1,0,0,0,"2015-03-04T09:29:27.000+0000",False,False,False,False,"XD-2778","Story","Story","2015-03-04T09:29:27.000+0000",54,31.8757,15.4857,60.14285714285714,15.7693,21.502857142857145,19.31,12.486832980505138,"Story","2015-03-04T09:29:27.000+0000","sabby","sabby",115,47,0.7363344051446945,115,47,0.7371794871794872,76,9,0.9595959595959596,"Story","2015-03-04T09:29:27.000+0000",False,0.0114675026456846,0.0,5.115878942950849e-05,0.0922428309561038,"A",0.4017857142857143,0.4897959183673469,0.0,0.5222358623167854,24.0,2.0,40.0,64.0,"sabby",0,1,7,1.0,1.0,0.0,"train"
0,0,0,0,0,"2014-04-11T11:38:04.000+0000",False,False,False,False,"XD-1552","Improvement","Improvement","2014-04-11T11:38:04.000+0000",57,72.1615,11.2565,38.310734463276845,8.08,10.276892655367234,10.0281,10.071067811865476,"Improvement","2014-04-11T11:38:04.000+0000","dturanski","dturanski",83,17,0.9111111111111112,83,17,0.9111111111111112,66,20,0.9487179487179488,"Improvement","2014-04-11T11:38:04.000+0000",False,0.0343014471965619,0.0,4.461835164315672e-05,0.2175159176335449,"B",0.511904761904762,0.6666666666666666,0.0,0.6000009478408017,14.0,2.0,16.0,30.0,"dturanski",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2014-07-17T10:08:59.000+0000",False,True,False,False,"XD-1989","Story","Story","2014-07-17T10:08:59.000+0000",108,71.6029,20.0,75.0,11.9671,26.31492857142857,21.1651,15.549900398011134,"Story","2014-07-17T10:08:59.000+0000","thomas.risberg","thomas.risberg",82,25,0.9777777777777776,82,25,0.9777777777777776,144,35,0.8689320388349514,"Story","2014-07-17T10:08:59.000+0000",False,0.0443644654098872,0.0,6.1352235574830976e-06,0.2664957403550489,"B",0.2590579710144927,0.2916666666666667,0.0,0.4000033719786893,7.0,2.0,21.0,28.0,"thomas.risberg",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2015-10-05T14:40:18.000+0000",False,False,False,False,"XD-3581","Story","Story","2015-10-05T14:40:18.000+0000",9,40.09,18.2,58.0,9.655,14.951250000000002,20.9437,12.486832980505138,"Story","2015-10-05T14:40:18.000+0000","sabby","sabby",280,72,0.7363344051446945,281,72,0.7371794871794872,0,0,0.0,"Story","2015-10-05T14:40:18.000+0000",False,0.0182526163768024,1.0,1.7576727108250552e-06,0.1400501383640549,"A",0.2966666666666667,0.32,0.0,0.4548567794619356,8.0,2.0,23.0,31.0,"sabby",0,1,0,3.0,3.0,0.0,"train"
0,0,0,0,0,"2013-06-03T09:57:36.000+0000",False,False,False,False,"XD-172","Story","Story","2013-06-03T09:57:36.000+0000",24,47.0373,16.5538,56.76923076923077,13.1577,17.112692307692303,14.9881,13.95445115010332,"Story","2013-06-03T09:57:36.000+0000","mark.pollack","mark.pollack",74,74,0.9084967320261438,74,74,0.9084967320261438,0,0,0.0,"Story","2013-06-03T09:57:36.000+0000",False,0.0424190829106906,0.0,0.0003163346925209,0.2574338312897865,"B",0.4541203974284044,0.5932203389830508,0.0,0.5640797935517522,35.0,2.0,45.0,80.0,"mark.pollack",0,0,0,4.0,4.0,0.0,"train"
0,0,0,0,0,"2015-08-04T08:53:24.000+0000",False,False,False,False,"XD-3329","Story","Story","2015-08-04T08:53:24.000+0000",17,9.1016,8.1059,43.79411764705883,14.1015,14.958823529411768,20.8612,8.477225575051662,"Story","2015-08-04T08:53:24.000+0000","pharris","pharris",6,5,0.7692307692307693,6,5,0.7692307692307693,0,0,0.0,"Story","2015-08-04T08:53:24.000+0000",True,0.0800600746104125,1.0,8.000493117249631e-06,0.4325685628563027,"A",0.5,1.0,0.0,0.7071072307527888,2.0,2.0,1.0,3.0,"pharris",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2015-04-03T10:09:13.000+0000",False,False,False,False,"XD-2899","Story","Story","2015-04-03T10:09:13.000+0000",44,59.5277,12.4364,44.72727272727273,10.4218,11.086136363636362,9.743,10.745966692414834,"Story","2015-04-03T10:09:13.000+0000","sabby","sabby",136,54,0.7363344051446945,136,54,0.7371794871794872,0,0,0.0,"Story","2015-04-03T10:09:13.000+0000",True,0.0457656367953667,0.0,0.0143448424137271,0.2729090171651207,"B",0.3927061310782241,0.4772727272727273,0.0,0.5150821684439979,21.0,2.0,36.0,57.0,"sabby",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2014-05-08T14:25:00.000+0000",False,False,False,False,"XD-1680","Story","Story","2014-05-08T14:25:00.000+0000",4,90.99,1.2,69.66666666666667,1.3133,14.61,17.3933,3.0,"Story","2014-05-08T14:25:00.000+0000","grenfro","grenfro",73,27,0.9655172413793104,73,27,0.9655172413793104,49,18,1.0,"Story","2014-05-08T14:25:00.000+0000",False,0.0254815663364427,0.0,1.085584307710498e-06,0.1863602405005057,"A",0.598901098901099,0.9285714285714286,0.0,0.6859935605218236,13.0,2.0,9.0,22.0,"grenfro",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2014-07-11T10:33:13.000+0000",False,False,False,False,"XD-1954","Bug","Bug","2014-07-11T10:33:13.000+0000",29,10.005,21.3333,80.0,19.3167,26.06900000000001,23.841,17.491376746189438,"Bug","2014-07-11T10:33:13.000+0000","iperumal","iperumal",124,41,0.8961748633879781,124,41,0.8961748633879781,139,33,0.8689320388349514,"Bug","2014-07-11T10:33:13.000+0000",False,0.0981059587191734,0.0,0.0017575293857876,0.4598401211488594,"B",0.3961038961038961,0.4545454545454545,0.0,0.5188732105511813,10.0,2.0,19.0,29.0,"iperumal",0,0,0,3.0,3.0,0.0,"train"
0,0,0,0,0,"2015-09-02T10:51:05.000+0000",False,False,False,False,"XD-3451","Story","Story","2015-09-02T10:51:05.000+0000",56,55.9358,14.6299,43.4712643678161,10.2603,12.273908045977016,12.7076,13.0,"Story","2015-09-02T10:51:05.000+0000","zteve","zteve",1,1,1.0,1,1,1.0,0,0,0.0,"Story","2015-09-02T10:51:05.000+0000",False,0.0716035658705594,0.0,0.0005285970200717,0.3764012689853965,"B",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"zteve",0,0,0,2.0,2.0,0.0,"train"
0,0,0,0,0,"2015-06-03T14:30:54.000+0000",False,False,False,False,"XD-3140","Story","Story","2015-06-03T14:30:54.000+0000",39,56.6192,18.6769,56.94871794871796,15.0508,17.996923076923075,8.35,12.486832980505138,"Story","2015-06-03T14:30:54.000+0000","sabby","sabby",184,64,0.7363344051446945,185,65,0.7371794871794872,111,9,0.9487179487179488,"Story","2015-06-03T14:30:54.000+0000",False,0.0560024699668326,1.0,0.0083476292380053,0.317071012792932,"B",0.3989547038327526,0.4761904761904762,0.0,0.5204198639668781,20.0,2.0,35.0,55.0,"sabby",0,0,0,1.0,1.0,0.0,"train"
0,0,0,0,1,"2015-05-06T04:29:05.000+0000",False,False,False,False,"XD-3027","Story","Story","2015-05-06T04:29:05.000+0000",11,72.6155,8.0364,38.27272727272727,5.8636,11.90181818181818,16.2773,8.477225575051662,"Story","2015-05-06T04:29:05.000+0000","grussell","grussell",82,6,0.9595959595959596,82,6,0.9595959595959596,80,5,0.9595959595959596,"Story","2015-05-06T04:29:05.000+0000",False,0.0457713135689782,1.0,4.264193112195389e-06,0.295859380501756,"A",0.4333333333333333,0.5,0.0,0.5345232409229129,3.0,2.0,5.0,8.0,"grussell",0,0,0,1.0,1.0,0.0,"train"
