"EB","LINK","OB","STEP","TASK","created_x","has_ATTACHMENT","has_CODE","has_STACK","has_TESTCASE","issue_key","issuetype_x","issuetype_y","created_y","wordcount","flesch","fog","lix","kinkaid","ari","colemanlieu","smog","issuetype_x.1","created_x.1","reporter_x","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate","issuetype_y.1","created_y.1","sp_change","text_multinomial","text_gaussian","text_bernoulli","text_complement","GROUP","collab_betweenness","collab_closeness","collab_clustering_coeff","collab_eigen_vector","collab_in_degree","collab_kcore","collab_out_degree","collab_total_degree","reporter_y","count_comment_before","count_summ_before","wordsDiff","firststorypoints","sp_sprint","sp_diff","type"
0,0,0,0,0,"2017-11-16T17:35:53.000+0000",False,False,False,False,"TISTUD-8911","Improvement","Improvement","2017-11-16T17:35:53.000+0000",29,43.845,20.0,53.33333333333333,14.5967,17.747999999999994,13.4353,16.416407864998742,"Improvement","2017-11-16T17:35:53.000+0000","kkolipaka","kkolipaka",65,9,0.9393939393939394,65,9,0.9393939393939394,123,17,0.9542857142857144,"Improvement","2017-11-16T17:35:53.000+0000",False,0.0058677649186249,0.0,1.589556661281736e-45,0.2698012550132053,"A",0.1770833333333333,0.1818181818181818,0.0,0.3676045668632513,6.0,2.0,32.0,38.0,"kkolipaka",0,0,0,5.0,5.0,0.0,"train"
0,2,0,0,2,"2013-12-13T21:44:19.000+0000",False,False,False,False,"TISTUD-5914","Improvement","Improvement","2013-12-13T21:44:19.000+0000",101,38.5524,10.2206,40.23050458715596,11.2669,14.247454128440369,18.0947,9.982120021884471,"Improvement","2013-12-13T21:44:19.000+0000","bhatfield","bhatfield",5,4,1.0,5,4,1.0,115,41,1.0,"Improvement","2013-12-13T21:44:19.000+0000",False,0.0022831074489579,0.0,6.082186661587773e-38,0.125300356924485,"A",0.0,1.0,0.0,0.0,18.0,1.0,0.0,18.0,"bhatfield",0,0,0,8.0,8.0,0.0,"train"
0,0,0,0,0,"2014-05-30T15:30:54.000+0000",False,False,False,False,"TISTUD-6581","Improvement","Improvement","2014-05-30T15:30:54.000+0000",35,59.414,8.1766,50.17117117117117,8.0362,9.55963963963964,12.8095,8.477225575051662,"Improvement","2014-05-30T15:30:54.000+0000","skypanther","skypanther",3,1,1.0,3,1,1.0,8,0,1.0,"Improvement","2014-05-30T15:30:54.000+0000",False,0.0029406852576358,0.0,4.839955304563346e-51,0.1879983781461864,"B",0.0909090909090909,0.9090909090909092,0.0,0.0,10.0,1.0,1.0,11.0,"skypanther",0,0,0,8.0,8.0,0.0,"train"
1,0,0,3,0,"2013-03-06T21:44:20.000+0000",False,False,False,False,"TISTUD-3669","Improvement","Improvement","2013-03-06T21:44:20.000+0000",155,63.9573,15.0043,52.662337662337656,10.1944,13.0208051948052,11.2707,12.92831448793946,"Improvement","2013-03-06T21:44:20.000+0000","emerriman","emerriman",0,0,1.0,0,0,1.0,5,1,1.0,"Improvement","2013-03-06T21:44:20.000+0000",False,0.0010622874875187,0.0,3.965987820200384e-39,0.0770465360056707,"B",0.4215686274509804,0.5098039215686274,0.0,0.5367849789759127,26.0,2.0,42.0,68.0,"emerriman",0,0,0,8.0,8.0,0.0,"train"
0,0,0,0,0,"2013-04-22T22:17:35.000+0000",True,False,False,False,"TISTUD-4363","Story","Story","2013-04-22T22:17:35.000+0000",19,60.6343,12.2095,44.80952380952381,10.019,13.517142857142858,13.3433,10.745966692414834,"Story","2013-04-22T22:17:35.000+0000","cwilliams","cwilliams",8,8,0.9615384615384616,8,8,0.9615384615384616,7,5,0.9871794871794872,"Story","2013-04-22T22:17:35.000+0000",False,0.0026350270181093,0.0,3.9643896516068515e-46,0.1419170476349804,"A",0.2985600940346753,0.3253012048192771,0.0,0.4564414176845924,27.0,2.0,76.0,103.0,"cwilliams",0,1,4,5.0,5.0,0.0,"train"
0,0,0,0,0,"2013-11-13T21:43:51.000+0000",True,False,False,False,"TISTUD-5710","Bug","Bug","2013-11-13T21:43:51.000+0000",21,46.0686,10.6182,49.27272727272727,12.2991,12.691818181818183,11.7509,8.477225575051662,"Bug","2013-11-13T21:43:51.000+0000","sdowse","sdowse",6,5,1.0,6,5,1.0,101,50,1.0,"Bug","2013-11-13T21:43:51.000+0000",False,0.0011236423724259,0.0,4.911826847798114e-57,0.0811400641375447,"B",0.4174964438122333,0.6842105263157895,0.0,0.5687941198479742,26.0,2.0,23.0,49.0,"sdowse",0,0,0,5.0,5.0,0.0,"train"
1,0,1,0,3,"2014-04-16T10:21:07.000+0000",False,False,False,False,"TISTUD-6337","Bug","Bug","2014-04-16T10:21:07.000+0000",95,36.075,10.9862,49.68783068783068,12.0605,13.977341269841268,16.8866,10.464200272921788,"Bug","2014-04-16T10:21:07.000+0000","dpandey","dpandey",7,0,1.0,7,0,1.0,30,7,0.9871794871794872,"Bug","2014-04-16T10:21:07.000+0000",False,0.0003969516968901,0.0,6.839584640020763e-44,0.0302306983623591,"B",0.3142857142857143,0.8095238095238095,0.0,0.5773509807412289,17.0,2.0,8.0,25.0,"dpandey",0,8,-2,5.0,5.0,0.0,"train"
1,0,1,4,0,"2015-06-29T09:24:26.000+0000",True,False,False,False,"TISTUD-7624","Bug","Bug","2015-06-29T09:24:26.000+0000",125,82.9374,6.7102,37.36363636363636,4.7627,7.920862299465242,10.7471,7.0451991747794525,"Bug","2015-06-29T09:24:26.000+0000","ssekhri","ssekhri",7,6,0.8918918918918919,7,6,0.8918918918918919,25,7,1.0,"Bug","2015-06-29T09:24:26.000+0000",False,0.000556180825399,0.0,1.1096160530708275e-40,0.0336635805289051,"A",0.3664634146341463,0.4390243902439024,0.0,0.4944112107503119,18.0,2.0,34.0,52.0,"ssekhri",0,0,0,5.0,5.0,0.0,"train"
0,0,0,0,0,"2015-02-17T23:16:06.000+0000",False,False,False,False,"TISTUD-7208","New Feature","New Feature","2015-02-17T23:16:06.000+0000",20,13.105,12.0,55.0,16.4,16.83,18.04,10.745966692414834,"New Feature","2015-02-17T23:16:06.000+0000","penrique","penrique",1,0,1.0,1,0,1.0,16,0,1.0,"New Feature","2015-02-17T23:16:06.000+0000",False,0.0036860028942271,0.0,3.605164956713116e-47,0.1880463864556022,"A",0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,"penrique",0,0,14,5.0,5.0,0.0,"train"
0,0,0,0,0,"2014-09-10T17:20:08.000+0000",False,True,True,False,"TISTUD-6909","Bug","Bug","2014-09-10T17:20:08.000+0000",3607,-1163.4432,399.6193,1032.8163439983696,419.3434,549.4321459140004,84.4147,75.08328516376041,"Bug","2014-09-10T17:20:08.000+0000","mokesmokes","mokesmokes",0,0,1.0,0,0,1.0,53,9,0.9692307692307692,"Bug","2014-09-10T17:20:08.000+0000",False,0.0067705927169177,0.0,1.0,0.299095704040197,"A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"mokesmokes",0,1,7468,3.0,3.0,0.0,"train"
0,0,0,0,0,"2013-10-04T21:57:38.000+0000",False,False,False,False,"TISTUD-5472","Story","Story","2013-10-04T21:57:38.000+0000",32,57.9764,18.0485,54.21212121212121,13.3709,18.19181818181818,12.2055,13.95445115010332,"Story","2013-10-04T21:57:38.000+0000","mxia","mxia",41,29,0.9807692307692308,41,29,0.9807692307692308,88,41,1.0,"Story","2013-10-04T21:57:38.000+0000",False,0.0051579374390328,0.0,1.952698280117652e-46,0.2450328533828584,"A",0.1807854592664719,0.1898734177215189,0.0,0.3576354217469478,15.0,2.0,75.0,90.0,"mxia",0,0,0,2.0,2.0,0.0,"train"
1,0,1,4,0,"2017-07-13T07:59:11.000+0000",True,False,False,False,"TISTUD-8819","Bug","Bug","2017-07-13T07:59:11.000+0000",147,74.1725,12.3562,43.469002695417785,8.5566,10.633369272237196,8.773,10.464200272921788,"Bug","2017-07-13T07:59:11.000+0000","ssekhri","ssekhri",16,1,0.8918918918918919,16,1,0.8918918918918919,5,1,0.8333333333333334,"Bug","2017-07-13T07:59:11.000+0000",False,0.0015394621780528,0.0,2.051789297237456e-30,0.0880230316590478,"A",0.3326612903225806,0.4375,0.0,0.4472109171982076,14.0,2.0,24.0,38.0,"ssekhri",0,0,0,5.0,5.0,0.0,"train"
